Date;text;Sentiment;label
2024-02-09 15:53;sejumlah lembaga survei mengeluarkan hasil survei yang menunjukkan elektabilitas paslon nomor urut 2, prabowo subianto-gibran rakabuming raka, di atas 50 persen. tkn prabowo-gibran menyebut temuan yang menunjukkan pilpres berpotensi satu putaran itu sesuai dengan temuan di lapangan.;Negative;-1
2024-02-09 13:44;lembaga survei indikator politik indonesia merilis hasil survei peta elektoral di akhir masa kampanye di mana pasangan nomor urut 2, prabowo subianto dan gibran rakabumimg raka menempati posisi pertama dengan elektabilitas 51,8 persen.;Negative;-1
2024-02-09 12:01;direktur eksekutif indikator politik indonesia, burhanuddin muhtadi, menganalisis peluang pemilihan presiden (pilpres) berlangsung 1 putaran. analisis burhanuddin mengacu pada hasil survei indikator politik pada periode 28 januari hingga 4 februari 2024.;Negative;-1
2024-02-09 11:10;lembaga survei indikator politik indonesia merilis hasil survei peta elektoral di akhir masa kampanye. hasilnya, pasangan nomor urut 2, prabowo subianto dan gibran rakabumimg raka menempati posisi pertama dengan elektabilitas 51,8 persen.;Negative;-1
2024-02-09 10:13;bantahan amin soal settingan nelayan caleg pks curhat ke anies baswedan;Negative;-1
2024-02-09 05:05;anies ungkap alasan jadikan jis lokasi kampanye akbar terakhir;Positive;1
2024-02-08 22:23;capres nomor urut 1 anies baswedan membawa-bawa coldplay soal tiket kampanye akbar anies-muhaimin iskandar (amin) yang akan diselenggarakan di jakarta international stadium (jis) pada 10 februari 2024 mendatang. apa katanya?;Positive;1
2024-02-08 22:18;politisi pdi perjuangan, basuki tjahaja purnama atau ahok, berbicara mengenai kemungkinan koalisi antara paslon nomor urut 3, ganjar-mahfud, dengan paslon nomor urut 1, anies-muhaimin pada kontestasi pilpres 2024.;Positive;1
2024-02-08 20:36;heru budi bagikan bansos pakai kantong biru muda, anies: biar rakyat menilai;Negative;-1
2024-02-08 18:39;kampanye di garut, anies baswedan: jabar selalu di barisan perubahan;Positive;1
2024-02-08 17:06;keyakinan cak imin jabar jadi pusat kemenangan amin di pilpres 2024;Positive;1
2024-02-08 16:59;lembaga survei veracity merilis hasil survei mengenai elektabilitas capres-cawapres di pilpres 2024. seperti apa?;Negative;-1
2024-02-08 16:32;anies baswedan bicara pemekaran daerah jabar saat kampanye di garut;Negative;-1
2024-02-08 15:56;ketua mpr ri bambang soesatyo (bamsoet) melakukan silaturahmi dan konsolidasi dengan mpc pemuda pancasila kabupaten banjarnegara.;Negative;-1
2024-02-08 14:26;cak imin janji tata sitem pendidikan untuk kurangi pengangguran;Positive;1
2024-02-08 13:49;cawapres nomor urut 1, muhaimin iskandar atau cak imin mengatakan permasalahan terjadinya pengangguran dikarenakan link and match pendidikan tidak diseriusi. cak imin berjanji akan menata sistem pendidikan jika menang pilpres 2024.;Positive;1
2024-02-08 13:33;anies ke pendukung: tetap datang ke jis meski tak dapat tiket;Positive;1
2024-02-08 11:59;cak imin singgung soal negara dinasti saat kampanye di bandung;Negative;-1
2024-02-08 11:04;timnas amin buka suara soal viral nelayan curhat ke anies ternyata caleg pks;Positive;1
2024-02-08 10:22;anies puji anies bubble: tak muncul wajahnya tapi jasanya;Positive;1
2024-02-07 22:44;cak imin ajak kiai dan santri terlibat dalam perubahan;Positive;1
2024-02-07 22:02;heboh nelayan curhat-peluk anies di parepare ternyata caleg pks;Positive;1
2024-02-07 21:04;survei populi center: prabowo menang satu putaran, suara anies-ganjar tergerus;Negative;-1
2024-02-07 16:10;kata anies soal peluang koalisi dengan ganjar setelah ahok turun gunung;Positive;1
2024-02-07 15:54;cak imin terima keluhan insentif guru paud di banyuwangi cuma rp 100 ribu;Positive;1
2024-02-07 15:38;cak imin targetkan amin raih 50% suara di jakarta;Positive;1
2024-02-07 11:39;survei terendah di jatim, ini respons cak imin;Negative;-1
2024-02-07 11:03;anies singgung pelanggaran etik kpu-jokowi rajin bagi bansos di masa kampanye;Negative;-1
2024-02-07 07:07;respons cak imin soal amin posisi terendah survei poltracking di jatim;Negative;-1
2024-02-07 02:39;cak imin janji ubah rekrutmen lpdp: kita siapkan semua punya kesempatan;Positive;1
2024-02-06 21:36;tipis kemungkinan koalisi anies-ganjar gegara ahok, ini kata cak imin;Positive;1
2024-02-06 20:25;kampanye akbar amin tetap digelar di pasuruan dengan pindah lokasi;Positive;1
2024-02-06 18:54;anies: 14 februari hari perubahan indonesia;Positive;1
2024-02-05 20:32;kesalnya tim amin gegara anies dihambat saat lalui pintu vip kualanamu;Negative;-1
2024-02-05 19:49;alumni undip semarang deklarasi dukung anies-muhaimin;Positive;1
2024-02-05 18:20;kata anies soal prabowo minta maaf di akhir debat: nggak ada salahnya;Negative;-1
2024-02-05 17:44;cak imin: insyaallah anies-muhaimin tidak punya utang kepada siapa pun;Positive;1
2024-02-05 15:36;cak imin: kampus-kampus mulai bergolak nggih?;Positive;1
2024-02-05 15:07;cak imin kembali sentil food estate: gagal total, layak masuk muri;Negative;-1
2024-02-05 14:52;kualanamu dapat informasi anies tak lewat jalur vip, edy: bohong;Negative;-1
2024-02-05 14:38;respons cak imin soal sanksi dkpp ke kpu terkait pendaftaran gibran;Negative;-1
2024-02-05 12:10;senyum anies ketika prabowo sebut mantan menteri pendidikan;Negative;-1
2024-02-05 08:31;anies sebut guru-dosen di jakarta bebas pbb, ini faktanya;Negative;-1
2024-02-05 00:28;timnas amin: kufur kalau tak pilih anies-muhaimin;Positive;1
2024-02-04 23:50;momen anies baswedan buka debat pakai bahasa isyarat;Positive;1
2024-02-04 23:22;kecewa, relawan prabowo pindah dukungan ke anies di pilpres 2024;Positive;1
2024-02-04 22:34;anies janji angkat 700 ribu guru honorer jadi pppk jika terpilih;Positive;1
2024-02-04 21:48;balasan timnas amin soal anies diberi nilai 10 dari 100 sebagai mendikbud;Negative;-1
2024-02-04 19:38;anies-cak imin pamerkan light stick ke pendukung sebelum debat terakhir;Positive;1
2024-02-04 18:12;anies diberi semangat dari tetangga sebelum hadiri debat pamungkas pilpres;Positive;1
2024-02-04 08:57;timnas amin: tema debat ke-5 bidangnya anies;Positive;1
2024-02-04 07:38;anies kosongkan agenda sabtu demi debat pilpres kelima malam ini;Positive;1
2024-02-04 07:14;alumni its pro perubahan deklarasi dukung anies-cak imin;Positive;1
2024-02-03 23:26;bupati sidoarjo dukung prabowo, cak imin: dia lagi punya masalah;Negative;-1
2024-02-03 23:03;cak imin tak khawatir soal kekuatan 3 presiden di belakang prabowo;Positive;1
2024-02-03 21:12;respons anies soal prabowo waswas dikasih nilai jelek di debat;Negative;-1
2024-02-03 20:29;cak imin support anies dengan doa jelang debat pilpres kelima;Positive;1
2024-02-03 18:00;riwayat pendidikan anies baswedan: belajar di jogja, jepang, hingga as;Positive;1
2024-02-03 16:51;di lumajang cak imin janji beri bantuan usaha rp 150 t untuk anak muda;Positive;1
2024-02-03 12:13;kata cak imin bupati sidoarjo otomatis bukan pkb usai merapat ke prabowo;Negative;-1
2024-02-03 08:12;bupati sidoarjo dukung prabowo-gibran, cak imin: otomatis berhenti dari pkb;Negative;-1
2024-02-03 06:05;respons anies soal prabowo waswas jelang debat usai diberi nilai 11;Negative;-1
2024-02-02 23:34;keluarga besar alumni gontor se-ri deklarasi dukung amin;Positive;1
2024-02-02 23:24;hadiri sarasehan dpd ri, anies jelaskan visi keadilan dan kesetaraan;Positive;1
2024-02-02 22:27;cak imin janji perhatikan 4 kelompok rentan: kita review uu yang tak adil;Positive;1
2024-02-02 18:48;anies kritik pembangunan tol trans jawa: panturanya mati;Negative;-1
2024-02-02 14:32;"anies baswedan kampanye di parepare 6 februari, surya paloh dijadwalkan hadir
desakslepet amin digelar di jiexpo kemayoran, jakarta. warga memadati acara yang dihadiri capres anies";Positive;1
2024-02-02 10:59;kualanamu jelaskan soal pintu vip dikunci saat anies baswedan datang;Negative;-1
2024-02-02 07:18;calon presiden nomor urut 2, prabowo subianto, mengatakan tidak akan memilih menteri yang hanya teori dalam kabinet jika menjadi presiden terpilih di pilpres 2024. waketum pkb jazilul fawaid menyebut prabowo 'nggege mongso' atau berbicara sebelum waktunya.;Negative;-1
2024-02-02 03:06;mahfud mundur dari kabinet, cak imin sebut harusnya diikuti prabowo-gibran;Negative;-1
2024-02-01 22:22;cawapres nomor urut 1 muhaimin iskandar (cak imin) mengupayakan presiden ke-4 ri kh abdurrahman wahid atau gus dur menjadi pahlawan nasional jika kelak amin (anies-muhaimin) menjadi pemimpin indonesia. cak imin mengungkit peran gus dur menciptakan perayaan imlek sebagai bagian kemajemukan di indonesia.;Positive;1
2024-02-01 21:38;hadiri refleksi imlek, cak imin: kalau perlu nanti digelar di istana negara;Positive;1
2024-02-01 20:20;anies sebut sumut jadi penentu, minta pendukung ajak 10 orang ikut milih;Positive;1
2024-02-01 18:19;ulama, habib dan ibu nyai mantab dukung amin, anies- cak imin dianugerahi gelar lora. 1 februari 2024;Positive;1
2024-02-01 16:10;lembaga survei indikator politik indonesia merilis hasil survei terkait preferensi warga nu dan dinamika elektoral di jawa timur (jatim). survei ini mengungkap sebaran suara nahdliyin di jatim menyasar ke pasangan nomor urut 2, prabowo subianto-gibran rakabuming raka.;Negative;-1
2024-02-01 14:40;co-captain tim pemenangan nasional anies-muhaimin (timnas amin), thomas lembong atau tom lembong menyebut pemunduran diri yang dilakukan cawapres nomor urut 3, mahfud md merupakan hal yang memprihatinkan bagi negara. tom menyebut urusan mundur bukan semata-mata soal elektoral.;Positive;1
2024-02-01 14:23;co-captain timnas anies-muhaimin (timnas amin), thomas lembong atau tom lembong, siap beradu gagasan dengan menteri investasi/kepala bkpm, bahlil lahadalia. ia menyebut bahlil telah mencapai pucuk tertinggi daripada kekuasaan.;Positive;1
2024-02-01 14:11;forum ulama sumatra barat (sumbar) mengalihkan dukungannya dari pasangan anies baswedan-muhaimin iskandar atau cak imin kepada prabowo subianto-gibran rakabuming raka pada pilpres 2024. ketua tkd prabowo-gibran sumbar, andre rosiade, bersyukur semakin banyak yang mendukung prabowo-gibran.;Negative;-1
2024-02-01 12:22;co-captain tim pemenangan nasional anies-muhaimin (timnas amin), thomas lembong atau tom lembong, mengungkap sejumlah janji jika anies dan cak imin (amin) menang di pilpres 2024. salah satu janjinya ialah merevisi aturan yang termuat di omnibus law.;Positive;1
2024-02-01 10:30;mahfud cerita ancaman partai demokrat saat penjajakan dengan anies;Negative;-1
2024-02-01 10:17;mahfud ungkap ancaman demokrat saat dia hendak dipasangkan dengan anies;Negative;-1
2024-02-01 07:36;cak imin kritik lpdp: yang miskin dan pesantren sering kalah saing;Negative;-1
2024-02-01 05:04;cak imin cerita awal mula dapat sebutan panglima santri;Positive;1
2024-02-01 02:42;cak imin sebut presiden tak sungguh-sungguh laksanakan uu disabilitas;Negative;-1
2024-01-31 20:45;cak imin: ada yang cemburu singkatan amin, sorry ye;Negative;-1
2024-01-31 20:37;edy rahmayadi pamer jenderal di tim amin: tenang saja mas anies;Negative;-1
2024-01-31 17:22;anies janjikan program bansos plus, jumlahnya akan ditambah;Positive;1
2024-01-31 16:35;cak imin curhat susah pinjam lapangan untuk kampanye 9 februari di jatim;Negative;-1
2024-01-31 16:12;anies hormati mahfud siapkan surat mundur: etika harus dijunjung tinggi;Positive;1
2024-01-31 13:40;anies cerita gedung acara mendadak mati listrik: dicatat ke kepala pln-nya ya anies baswedan berkelakar memberikan catatan ke kepala pln setempat karena mati listrik mendadak di gedung itu.;Negative;-1
2024-01-31 13:23;rombongan santri hendak hadiri kampanye anies kecelakaan di pamekasan;Negative;-1
2024-01-31 12:45;ulama madura deklarasi dukung amin: satu putaran, menang;Positive;1
2024-01-31 11:20;disambut meriah sebelum orasi, anies: memang sumenep ini luar biasa!;Positive;1
2024-01-31 10:36;"anies-cak imin akan hadiri deklarasi ulama hingga kampanye akbar di madura
anies mengaku akan menyampaikan kepada warga manura tentang bagaimana hidup lebih leluasa. ";Positive;1
2024-01-31 10:06;"anies yakin madura ada di rombongan perubahan: pemilu sebelumnya begitu
capres nomor 1 anies baswedan meyakini warga madura, jawa timur berada di rombongan perubahan";Positive;1
2024-01-31 02:39;pembangunan proyek strategis nasional atau psn menurut calon presiden anies baswedan harus memperhatikan lingkungan. termasuk soal pembangunan pembangkit listrik tenaga panas bumi atau geothermal di daerah padarincang.;Positive;1
2024-01-31 01:14;janji anies jika terpilih presiden, tuntaskan persoalan pangan dalam 100 hari;Positive;1
2024-01-30 23:41;tkn balas sindiran cak imin soal pemuda sembunyi di balik ketiak opa-opa;Negative;-1
2024-01-30 23:04;anies kampanye di sumut 1 februari, pendukung diimbau datang lebih awal;Positive;1
2024-01-30 22:29;anies minta jokowi konsisten, ungkit arahan netralitas ke aparat;Negative;-1
2024-01-30 22:27;anies curhat pencapresannya banyak dihambat, izin hilang-gedung dibatalkan;Negative;-1
2024-01-30 19:17;komandan tim komunikasi tkn prabowo-gibran, budisatrio djiwandono mengapresiasi hasil kerja keras tim sukses, relawan, dan masyarakat, terkait hasil survei lsi denny ja yang menyebut elektabilitas prabowo-gibran yang telah mencapai 50,7 persen.;Negative;-1
2024-01-30 18:26;cak imin soal bus kampanye amin ke jis dibatalkan: dont worry, laksanakan;Negative;-1
2024-01-30 17:15;cak imin: jateng kandang ganjar, kita ubah jadi kandangnya perubahan;Positive;1
2024-01-30 16:20;cawapres nomor urut 1 muhaimin iskandar atau cak imin menemui relawan kuning, ijo, biru (kib) dalam acara konsolidasi jaringan dan sumber daya tpes 50 se-pekalongan raya, jawa tengah (jateng). cak imin menyinggung mengubah jateng yang kandang capres nomor urut 3 ganjar pranowo dan banteng menjadi kandang perubahan.;Positive;1
2024-01-30 15:40;agenda presiden jokowi bagi-bagi bansos, kaus, hingga sertifikat tanah sejak awal 2024 dominan di jawa tengah dan yogyakarta. tindakan tersebut diduga upaya mendongkrak elektabilitas prabowo-gibran dan menjatuhkan ganjar-mahfud di kandang banteng.;Negative;-1
2024-01-30 14:23;sekumpulan relawan yang tergabung dalam komunitas warteg nusantara atau kowantara mendeklarasikan dukungan kepada cawapres nomor urut 1 muhaimin iskandar atau cak imin. deklarasi dukungan ini dihadiri langsung oleh cak imin.;Positive;1
2024-01-30 13:41;co-captain tim pemenangan nasional anies-muhaimin atau cak imim (timnas amin), thomas trikasih lembong atau tom lembong, menduga ajakan menko marves luhut binsar pandjaitan kepada cak imin menengok tambang nikel di weda bay dan morowali sekaligus mewakili paslon nomor urut 2 prabowo subianto.;Negative;-1
2024-01-30 12:56;anies terima info bus pendukung ke kampanye akbar di jis dibatalkan sepihak;Negative;-1
2024-01-30 12:02;bus untuk kampanye amin dibatalkan, jubir: jadi makin semangat penuhi jis;Positive;1
2024-01-30 11:21;ditemani tom lembong, anies hadiri perayaan imlek di glodok chinatown;Positive;1
2024-01-30 10:41;anies-cak imin kampanye akbar di tegal, pendukung teriakkan perubahan;Positive;1
2024-01-30 08:33;cawapres nomor urut 2 muhaimin iskandar atau cak imin kembali menyentil menko marves luhut binsar pandjaitan. kali ini dia menyinggung luhut sambil menggandeng co-kapten tim pemenangan nasional anies-muhaimin (timnas amin), tom lembong.;Negative;-1
2024-01-30 05:48;kelakar anies usai rhoma irama resmi deklarasi dukung amin;Positive;1
2024-01-30 05:48;kelakar anies usai rhoma irama resmi deklarasi dukung amin;Positive;1
2024-01-30 02:02;begini komentar anies soal jokowi makan bakso bareng prabowo;Negative;-1
2024-01-29 23:58;massa simpatisan kerubuti anies baswedan di glodok pancoran;Positive;1
2024-01-29 22:13;terima dukungan jejaring rakyat miskin, anies: jakarta harus menang besar;Positive;1
2024-01-29 21:43;anies: tak ada yang kami beri kecuali harapan untuk perubahan;Positive;1
2024-01-29 19:09;tim pemenangan nasional anies-muhaimin (timnas amin), melaunching kan buku 'anies baswedan the rising star' karya samsul muarif. launching ini dihadiri langsung oleh co-captain timnas amin, thomas lembong atau tom lembong.;Positive;1
2024-01-29 18:59;co-captain tim pemenangan nasional anies-muhaimin (timnas amin), thomas lembong atau tom lembong menyebut situasi indonesia kini semakin genting. dia mengatakan indonesia butuh reformasi hukum besar-besaran atau disebutnya sebagai big bang reform.;Negative;-1
2024-01-29 18:42;co-captain tim pemenangan nasional anies-muhaimin (timnas amin), thomas trikasih lembong atau tom lembong, menyambut ajakan menko marves, luhut binsar pandjaitan, untuk menengok tambang nikel di weda bay dan morowali kepada cawapresnya, muhaimin iskandar.;Negative;-1
2024-01-29 18:04;jaringan relawan nasional siap sambut anies baswedan di pamekasan: gaungkan perubahan;Positive;1
2024-01-29 17:08;anies: kalau di sana punya bansos, kita punya rhoma irama;Positive;1
2024-01-29 16:14;"""kami dengan teman-teman 01, interaksinya normal-normal saja. ada interaksi, tapi normal-normal saja. belum secara spesifik mengarah ke kemungkinan koalisi. karena baik 01, 03 kemarin bertemu di sela-sela debat, semuanya masih fokus untuk memenangkan internal di 14 februari,"" ucap andi.";Positive;1
2024-01-29 15:52;cak imin bakal setop proyek food estate, janjikan bangun pabrik pupuk;Positive;1
2024-01-29 13:04;bawa warga nu-muhammadiyah, cak imin: kita kalahkan mereka!;Positive;1
2024-01-29 12:26;cawapres nomor urut 1, muhaimin iskandar atau cak imin, menanggapi ajakan menko marves luhut binsar pandjaitan untuk menengok tambang nikel di weda bay dan morowali. cak imin pun membuka kemungkinan mengajak co-kapten tim pemenangan nasional anies-muhaimin (timnas amin), tom lembong.;Positive;1
2024-01-29 11:06;anies bertemu emil salim: tak bicara masa lalu, tapi masa depan;Positive;1
2024-01-28 23:31;cak imin sindir kawan lama lupa diri karena dibeli paslon lain;Negative;-1
2024-01-28 22:49;ulama jabar deklarasi dukungan untuk anies baswedan;Positive;1
2024-01-28 21:22;jk merupakan wakil presiden ke-10 dan ke-12 ri, sedangkan surya paloh adalah ketua umum partai nasdem, partai pengusung anies-muhaimin iskandar (cak imin). di hadapan jk-paloh dan para pendukungnya, anies menyebut keuangan masyarakat saat ini makin terhimpit dan menyerukan perubahan.;Negative;-1
2024-01-28 18:06;seteru luhut vs cak imin yang tak kunjung usai;Negative;-1
2024-01-28 12:24;kampanye di bandung, anies baswedan singgung kondisi ekonomi negara;Negative;-1
2024-01-28 12:24;optimisme jk dan surya paloh saat dampingi anies kampanye di bandung;Positive;1
2024-01-28 12:09;anies optimis masyarakat jabar pilih perubahan;Positive;1
2024-01-28 11:30;respons anies usai tom lembong dikritik luhut dan bahlil;Negative;-1
2024-01-28 06:03;cak imin temui kelompok tani di wonosobo, bicara soal petani anak muda;Positive;1
2024-01-27 21:04;cak imin: nanti saya temui pak luhut dan ajak ke daerah-daerah tambang;Positive;1
2024-01-27 18:15;anies: di sana didukung konglomerat, di sini rakyat memperjuangkan keadilan;Negative;-1
2024-01-27 13:06;kampanye di aceh, anies singgung solar sulit-beras mahal;Negative;-1
2024-01-27 13:04;kontroversi dan doa haru agar anies dicintai allah dan jibril;Negative;-1
2024-01-27 10:24;cawapres nomor urut 1 muhaimin iskandar atau cak imin berjanji memprioritaskan pembangunan bandara bali utara. itu jika pasangan anies-muhaimin (amin) menang di pilpres 2024.;Positive;1
2024-01-27 09:02;cak imin buka suara soal responden tolak survei gegara takut bansos disetop;Negative;-1
2024-01-27 08:48;pimpinan pkb bicara warga nahdlatul ulama (nu) yang tak memilih pemimpin dari nu berarti korslet. pernyataan elite pkb itu direspons keras oleh petinggi pengurus besar nahdlatul ulama (pbnu).;Positive;1
2024-01-27 08:06;kontroversi dan doa haru agar anies dicintai allah dan jibril;Negative;-1
2024-01-27 04:54;cak imin sesumbar amin masuk putaran kedua: alhamdulillah hampir pasti;Positive;1
2024-01-27 00:55;pendiri haidar alwi institute (hai), r haidar alwi menyoroti sejumlah hasil lembaga survei terkait elektabilitas capres-cawapres. ia menyebut sebagian besar hasil survei menempatkan elektabilitas prabowo-gibran pada posisi teratas.;Negative;-1
2024-01-26 22:19;cak imin sesumbar suara amin di bali minimal 50 persen;Negative;-1
2024-01-26 21:21;jawaban anies saat pendukung curhat beda pilihan capres dengan orang tua;Positive;1
2024-01-26 20:33;wakil ketua dewan pakar tkn prabowo-gibran, budiman sudjatmiko, merespons pernyataan co captain timnas anies-muhaimin (amin), tom lembong, yang menyebut kubu prabowo-gibran mengalami kepanikan usai gibran rakabuming tampil debat pilpres 2024;Negative;-1
2024-01-26 19:38;cawapres nomor urut 1, muhaimin iskandar atau cak imin, diminta masyarakat bali utara untuk membangun bandara di buleleng. cak imin mengiyakan permintaan tersebut.;Positive;1
2024-01-26 19:15;penjelasan haru suandharu soal video pidato viral anies dicintai jibril;Negative;-1
2024-01-26 17:24;anies baswedan kunjungi kedaton kesultanan ternate;Positive;1
2024-01-26 16:24;cak imin ngaku khawatir warga bentrok kalau presiden berpihak;Negative;-1
2024-01-26 15:36;cawapres nomor urut 1, muhaimin iskandar atau cak imin menemui relawan bali satu suara untuk anies-muhaimin (basra amin). di hadapan relawan cak imin menyinggung banyak warga yang protes mengenai pernyataan presiden joko widodo (jokowi) tentang boleh ikut kampanye dan memihak.;Negative;-1
2024-01-26 14:49;"penampakan kampanye anies di padang yang disebut kurang, ditepis tpd amin
tpd atau tim pemenangan daerah amin sumbar membantah narasi yang menyebutkan kampanye anies baswedan di padang, sumbar, sepi.";Negative;-1
2024-01-26 14:25;kampanye capres nomor urut 1 anies baswedan di padang, sumatera barat (sumbar), disebut kurang. tudingan sepi ini dibantah tpd anies-muhaimin iskandar atau amin sumbar.;Negative;-1
