text,label
"Akibat munculnya ledakan gas belerang di Telaga Ngebel. Pengusaha warung makan yang berada di selingkar telaga pun khawatir stok ikan mereka menipis.Pasalnya, selama ini mereka mendapat pasokan ikan dari para petani keramba yang berada di Telaga Ngebel. Pasokan ikan nila dan gurami paling banyak dicari.""Saya khawatir kalau terjadi ledakan gas belerang yang parah bisa mengakibatkan kepunahan ikan dalam telaga khususnya,"" tutur pemilik warung makan, Ismail Hadi kepada detikJatim, Senin (2/1/2023).
    
  
        
  Menurut Ismail, jika satu minggu saja ledakan gas belerang tidak kunjung reda. Dia khawatir ekosistem ikan asli di dalam telaga Ngebel bakal punah.""Terjadi ledakan gas belerang yang parah mengakibatkan kepunahan ikan di dalam telaga khususnya, kalau belerang ini muncul selama satu minggu banyak ikan yang mati,"" terang Ismail.Padahal selama ini, lanjut Ismail, ikan yang berasal dari keramba di Telaga Ngebel beratnya bisa mencapai 2 hingga 3 kilogram per ekor. Warung makan di selingkar Ngebel pun selama ini dipasok ikan dari hasil keramba.""Sehari saja saya bisa menghabiskan 5 hingga 10 kilogram, kalau ramai bisa 15 kilogram lebih,"" papar Ismail.Menurut Ismail, usai terjadi ledakan gas belerang biasanya ada komunitas maupun dinas terkait menabur benih ikan untuk memulihkan ekosistem. Biasanya membutuhkan waktu 6 bulan hingga setahun untuk memulihkan ekosistem ikan di Telaga Ngebel.""Pengusaha kuliner biasanya mengambil dari keramba, kalau posisinya sehabis ledakan. Warung makan susah mencari ikan dua hingga 3 bulan ke depan,"" tandas Ismail.Selama ini, menu yang paling banyak dicari wisatawan adalah ikan nila dan gurami bakar. Ismail pun saat ini tengah bersiap membeli ikan dari luar Ngebel demi bisa memenuhi kebutuhan ikan di warungnya.""Kemungkinan besar kalau sulit mencari pasokan ikan, saya harus ambil dari luar Ngebel, harga menu ikan bakar saya naikkan, supaya tetap jalan usaha saya,"" pungkas Ismail.Pengusaha warung makan lain, Setyo Kumaidi mengaku juga ikut khawatir kekurangan stok ikan. Namun menurutnya, masih ada keramba lain yang aman dari ledakan gas belerang.""Kan tidak semua keramba ikan kena gas belerang, ada yang aman. Mudah-mudahan stok aman. Kalau susah pun baru kita nyari dari luar Ngebel,"" tukas Setyo.Saat ini, lanjut Setyo, keberadaan Telaga Ngebel sendiri memiliki manfaat ekonomi bagi warga sekitar. Meski ada fenomena gas belerang tiap tahun, petani ikan keramba tetap bertahan di Telaga Ngebel.""Keberadaan telaga itu kan membawa kemanfaatan ekonomi warga, ada yang bikin keramba, ikan hasilnya dijual ke warung makan, jadinya ya berkesinambungan,"" pungkas Setyo. ",-1
"Senin Pagi (2/1/2023), Presiden Joko Widodo (Jokowi) menyambangi Pasar Tanah Abang Blok Jakarta Pusat. Jokowi mengecek aktivitas perdagangan di Blok A Pasar Tanah AbangJokowi tiba sekitar pukul 09.27 WIB didampingi oleh Pj Gubernur DKI Jakarta Heru Budi Hartono serta perwakilan dari PD Pasar Jaya.Seperti biasa, Jokowi kemeja putih dan celana bahan hitam. Namun, mantan orang nomor satu di DKI Jakarta itu tidak memakai masker.
    
  
        
  Kunjungan ke Tanah Abang merupakan perdana usai Jokowi mencabut kebijakan Pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM) pada 30 Desember 2022.Jokowi berharap, optimisme dapat kembali muncul setelah PPKM resmi dicabut. Tidak hanya di Pasar Tanah Abang saja optimismenya meningkat, tetapi di pasar-pasar lainnya juga.Jokowi sempat menyapa para pedagang di Pasar Tanah Abang. ""Tadi saya bertanya ke beberapa pedagang juga menyampaikan tahun 2022 kemarin omzetnya jauh lebih baik dibanding tahun 2021 dan diharapkan 2023 jauh lebih baik lagi dari 2022,"" kata Jokowi kepada wartawan usai melakukan peninjauan, Senin (2/1/2023).Berdasarkan peninjauannya, selain memiliki toko di Pasar Tanah Abang Blok A, para pedagang ini juga sudah ada yang memiliki toko online. ""Artinya, mereka masuk ke marketplace, masuk ke pasar online dan itu bagus. Dua-duanya dijalankan,"" ucapnya.""Saya kira ini sebuah lompatan masuk ke sistem market dan kita harapkan semakin mempermudah bertemunya produsen dan konsumen, penjual dan pembeli,"" lanjutnya.Jokowi juga menyampaikan resolusinya untuk 2023. ""Kita berharap Indonesia tidak terkena imbas resesi global,"" ucap Jokowi.Lebih lanjut, Jokowi mengatakan jika tahun 2022 adalah tahun turbulensi, maka tahun 2023 merupakan tahun ujian. ""Kalau kita bisa melewati turbulensi kemarin di 2022, kita harapkan nanti di tahun 2023 ini tahun ujian, kalau bisa lewati, insyaallah di 2024 akan lebih mudah bagi pertumbuhan ekonomi kita,"" harapnya.Jokowi juga optimis di 2023, pertumbuhan ekonomi Indonesia bisa di atas 5%. ""Dan saya optimis, di 2022 pertumbuhan ekonomi kita di atas 5%, ya kita harapkan kita berdo'a juga 2023 ini bisa di atas 5%,"" tuturnya.",0
"Presiden Republik Indonesia ke-6, Susilo Bambang Yudhoyono (SBY) menyampaikan pesan-pesan kepada semua pihak dalam menyambut Pemilu yang akan digelar pada 2024 mendatang. SBY meminta agar kompetisi yang akan terjadi pada Pemilu di 2024 nanti tidak sampai menimbulkan perpecahan.""Tahun 2023 ini merupakan tahun penting, tahun politik menjelang Pemilu 2024. Tentu situasi akan lebih dinamis seperti biasanya. Mungkin akan ada angin kompetisi yang makin terwujud. Maka harapan saya, apapun kompetisinya, jangan sampai merobek rasa persaudaraan di antara kita,"" kata SBY saat berkunjung di Cirebon, Jawa Barat, Selasa (2/1/2023).Untuk itu, SBY mengajak kepada seluruh tokoh maupun elite partai politik di Indonesia untuk bersama-sama menjaga persatuan menjelang Pemilu 2024. Di antaranya yakni dengan tidak melakukan politik identitas ataupun politik adu domba yang bisa menimbulkan perpecahan.
    
  
        
  ""Para tokoh para politisi harus bisa mencegah perpecahan. Kompetisi yes, perpecahan no. Apalagi identitas dibawa ke sana kemari yang tidak healthy, tidak sehat dalam kehidupan demokrasi,"" kata Ketua Majelis Tinggi Partai Demokrat itu.Di samping itu, meski saat ini telah memasuki tahun politik, SBY meminta kepada pemerintah agar tetap memprioritaskan pembangunan ekonomi masyarakat.""Sambil menyukseskan agenda politik, agenda demokrasi yaitu Pemilu 2024 jangan dilupakan untuk mengelola perekonomian kita di seluruh Tanah Air. Agar saudara-saudara kita, terutama golongan bawah itu tetap memiliki kehidupan yang layak,"" kata dia.",0
"China saat ini tengah mengembangkan proyek manusia virtual. Proyek ini laku keras dipergunakan oleh para pengusaha di sana, mulai dari layanan pelanggan hingga di industri hiburan.Manusia virtual adalah kombinasi animasi, teknologi suara, dan teknologi mesin yang menciptakan manusia digital. Mereka dapat bernyanyi, bahkan berinteraksi secara langsung lewat streaming. Makhluk digital ini semakin banyak bermunculan di dunia maya China.Dikutip dari CNBC, Senin (02/01/2022), perusahaan teknologi Baidu mengatakan, jumlah proyek manusia virtual yang dikerjakannya telah naik berlipat ganda sejak tahun lalu. Kisaran harganya mulai dari 20 ribu yuan hingga 100 ribu yuan per tahun.
    
  
        
  Kepala Bagian Bisnis Robotika dan Manusia Virtual di Baidu, Li Shiyan mengatakan, pembeli manusia virtual cukup bervariasi, mulai dari perusahaan jasa keuangan, dewan pariwisata lokal, hingga media pemerintah.Ia juga menyebut, harga manusia virtual ini turun hingga 80% sejak tahun lalu, ketika teknologi semakin berkembang. Harganya kini mencapai kisaran 100 ribu yuan atau setara Rp 230 juta setahun untuk yang tiga dimensi, dan 20 ribu yuan atau setara Rp 46 juta untuk yang dua dimensi (kurs Rp 2.300).Ke depannya Li berharap, industri manusia virtual secara keseluruhan akan terus mengalami pertumbuhan hingga mencapai angka 50% setiap tahun, hingga 2025.DIketahui, China sendiri tengah mendorong perkembangan industri manusia virtual ini. Hal ini terlihat dari Kota Beijing yang pada bulan Agustus lalu sempat mengumumkan rencananya untuk membangun industri masyarakat virtual senilai lebih dari 50 miliar yuan pada 2025.Tidak berhenti sampai di situ, musim gugur ini, pemerintah China merilis rencana terperinci untuk memasukkan lebih banyak realitas virtual, terutama di bidang penyiaran, manufaktur, dan bidang lainnya.Rencana lima tahun terbaru negara itu terungkap tahun lalu, termasuk seruan untuk mendorong digitalisasi ekonomi, termasuk di antaranya secara virtual dan augmented reality.Sementara itu, dari perspektif bisnis, fokus dari penggunaan manusia virtual ini ialah untuk keperluan produksi konten. Tidak hanya itu, mereka juga dijadikan alternatif oleh para pengusaha China untuk menjadi ikon produknya, menggantikan para selebriti yang belakangan tengah banyak menuai skandal.Menurut survei yang diterbitkan oleh Kantar pada musim gugur ini, dalam setahun terakhir, sebanyak 36% konsumen menonton pertunjukan influencer virtual. Sedangkan sebanyak 21% telah menonton manusia virtual menyiarkan berita.Laporan tersebut juga menyebut, 45% pengiklan mengatakan, tahun depan mereka berkemungkinan akan mensponsori penampilan influencer virtual atau mengundang manusia virtual bergabung dalam acara mereka.",1
"Dewasa ini kita semua kerap membaca kata transformasi digital di sosial media yang berseliweran setiap hari. Hidup di jaman serba digital memang menjadikan kita mau tak mau harus bisa menjadi bagian dari hal tersebut, cakap digital supaya tidak tertinggal. Tahukah kalian apa itu Transformasi Digital?Menilik dari amazon, definisi transformasi digital adalah suatu proses yang diterapkan oleh organisasi untuk mengintegrasikan teknologi digital di semua area bisnis, dengan secara mendasar mengubah cara organisasi memberikan nilai kepada pelanggan.Jadi dalam dunia bisnis, emang sudah sepatutnya berkembang, ya. Perusahaan yang ma uterus berinovasi, mengadopsi teknologi digital yang inovatif untuk membuat perubahan budaya dan operasional untuk tujuan lebih baik sesuai dengan permintaan dan kebutuhan pelanggan.
    
  
        
  Kita saja sekarang ini sudah sering bertransaksi secara digital, kan? Contoh transformasi digital misalnya, perusahaan mulai membangun solusi digital, seperti aplikasi seluler atau platform eCommerce, ada juga perusahaan yang melakukan migrasi dari infrastruktur komputer on-premise ke komputasi cloud, atau bisa juga perusahaan mengadopsi sensor pintar untuk mengurangi biaya operasi. Nah, contoh-contoh tersebut sudah sangat familiar di sekitar kita, kan? Hayo siapa yang belum pernah belanja online?Lalu inovasi apa yang dilakukan perbankan, khususnya perbankan syariah? Masih ingat nggak dulu ada beberapa bank syariah di Indonesia yang kini digabung jadi satu? Yakm betul, PT Bank Syariah Indonesia (BSI) merupakan bank hasil merger antara PT Bank BRIsyariah Tbk, PT Bank Syariah Mandiri, dan PT Bank BNI Syariah. Otoritas Jasa Keuangan (OJK) secara resmi mengeluarkan izin merger tiga usaha bank syariah tersebut pada 27 Januari 2021 melalui surat Nomor SR-3/PB.1/2021.Saya melihat ini adalah salah satu bentuk transformasi digital dalam perbankan syariah untuk memudahkan saat dimerger jadi satu. PT Bank Syariah Indonesia (BSI) Tbk yang semakin konsisten melakukan transformasi digital untuk mempermudah dalam memberikan layanan terbaik bagi nasabah perbankan syariah di Indonesia.Hery Gunardi, Direktur Utama BSI mengatakan pentingnya transformasi digital karena 85 persen transaksi industri jasa keuangan itu melalui saluran elektronik. Maka dari itu, BSI saat ini melakukan transformasi digital secara konsisten dan terarah yang mempunyai tujuan untuk mendorong percepatan pertumbuhan bisnis. Di sini terlihat adanya komitmen dari BSI untuk memberikan layanan yang terbaik pada nasabah baik yang perorangan maupun skala usaha sehingga kemajuan bisa dicapai bersama-sama.Bersumber dari berita yang saya baca dari laman BUMN, setidaknya ada tiga alasan yang melatarbelakangi merger BSI dan BTN. Yang pertama adalah memperbesar dan memperkuat posisi ekonomi syariah melalui BSI. Jadi banyak harapan di sini, salah satunya adalah proses merger ke BSI dapat memperkuat kapitalisasi pasarnya.Alasan yang kedua, merger BSI dan BTN akan menjadikan ekonomi syariah sebagai salah satu faktor utama pertumbuhan ekonomi nasional. Dalam hal ini, ekonomi syariah bukan sekadar alternatif pemacu pertumbuhan ekonomi nasional. Alasan yang terakhir, merger BSI dan BTN juga terkait dengan kewajiban pemisahan atau spin off Unit Usaha Syariah (UUS). Hal ini tercantum dalam Undang-Undang Nomor 21 tahun 2008 tentang Perbankan Syariah serta Peraturan Otoritas Jasa Keuangan (OJK) Nomor 59 Tahun 2020 tentang Persyaratan dan Tata Cara Pemisahan UUS.Lalu, bagaimana dampak dari merger ini? Apakah ada keuntungan dari merger ini bagi lembaga perbankan syariah?Adanya merger bank syariah diyakini dapat mendorong pertumbuhan tingkat inklusi dan literasi keuangan syariah di Indonesia, lho. kehadiran bank syariah BUMN hasil merger akan memperkaya pilihan produk dan jasa keuangan syariah bagi masyarakat. Selain itu nantinya akan semakin bagus lagi pelayanan dan produk yang sesuai dengan syariat Islam, dan kemudian masyarakat akan tertarik menggunakan jasa perbankan syariah.Bagi saya pribadi, efisiensi juga menjadi salah satu dampak baik dari mergernya bank syariah ini, karena sudah barang tentu menjadi satu rekening untuk transaksi yang lebih mudah dan cepat.Pentingkah Transformasi Digital dalam Perbankan Syariah?Bidang perbankan merupakan bidang yang tak luput dari ombak digitalisasi, salah satunya perbankan syariah (Islamic Banking). Saat pandemi kemaren membuat kita dipaksa untuk belajar dan beradaptasi, pandemi telah mempercepat transformasi digital di semua industri, termasuk lembaga keuangan. Bahkan lagi, kemunculan fintech dan bank digital telah memperkuat pentingnya menyediakan layanan perbankan digital yang mudah, tidak merepotkan dan nyaman terutama oleh bank tradisional.Perkembangan teknologi digital telah mengubah pola kebiasaan masyarakat dalam menggunakan layanan perbankan termasuk perbankan syariah. Hal ini terlihat dari peningkatan jumlah produk bank syariah dengan menggunakan layanan digital dalam rangka memberikan pelayanan terbaik untuk memenuhi ekspektasi masyarakat. Layanan perbankan digital yang dipasarkan oleh bank syariah merupakan upaya mewujudkan produk bank syariah lebih kompetitif sehingga dapat meningkatkan inklusi keuangan syariah di masyarakat. Sehingga transformasi digital dalam Perbankan Syariah menjadi penting dan memang sudah menjadi suatu yang harus dimaklumi dengan adanya perkembangan jaman dan tuntutan dari kemajuan.Namun, segala sesuatunya pasti tidak instan langsung baik, yang sudah ada meskipun masih kurang tentu menjadi hal yang dievaluasi untuk lebih baik lagi, kendala sinyal misalnya, semoga di era digital ini Indonesia bisa lebih bersaing dan bargaining power dengan negara tetangga apalagi di sector ekonomi dan perbankan syariah.Noorma Fitriana M. Zain",0
"Jika bicara soal serial animasi The Simpsons maka bukan hanya karakter dan tingkah Homer hingga Bart Simpson saja yang menarik perhatian, tapi juga bagaimana kejadian-kejadian di dalam serial itu yang seolah-olah bisa memprediksi masa depan.Banyak netizen pun membuat konten-konten dengan menghadirkan analisa atas kecocokan dari apa yang pernah ditayangkan oleh serial itu dengan kondisi saat ini, seperti penampilan Lady Gaga di Super Bowl, Donald Trump menjadi presiden hingga virus Corona.Lantas apa saja yang diprediksi oleh The Simpsons untuk 2023?
    
  
        
  Dilansir dari The Sun disebutkan jika salah seorang netizen di TikTok membuat prediksi 2023 dari tayangan animasi karya Matt Groening yang mengatakan jika akan ada krisis ekonomi. Dalam salah satu episode tampak jika seorang pria berbincang dengan Homer soal perubahan situasi di masa depan.""Amerika tak akan hancur, kita sekuat bangsa Roma kuno,"" ujar Homer meskipun lingkungan sekitarnya menggambarkan situasi di mana kondisinya yang memprihatinkan.Pada video prediksi lainnya dan disebut-sebut yang paling menyeramkan ditampilkan bagaimana perang antara Amerika Serikat dan China akan terjadi. Perang nuklir yang dikhawatirkan banyak orang itu pun diungkapkan oleh salah seorang pembawa berita.""Ini adalah duka terbesar di mana aku mengumumkan pada kalian jika Amerika dan China telah berperang. Sebuah nuklir besar akan menyerang teluk kita dalam satu jam!"" ucap sang pembawa berita.The Simpsons juga sempat menampilkan prediksi terkait merebaknya virus zombie di tahun ini. Berbeda dengan Corona, kali ini virus itu muncul dari sebuah burger yang membuat kiamat bagi seluruh umat manusia.Virus itu sendiri muncul setelah sapi kualitas tinggi dibuat menjadi saus daging lalu diberikan pada sapi lainnya. Setelah itu sapi yang memakan saus itu pun dipotong dan diolah menjadi daging ham untuk burger lalu dikonsumsi manusia dan membuat mereka menjadi zombie.Namun pada episode Days of Future Future, ditunjukkan jika zombie telah menjadi bagian dalam masyarakat di mana Lisa terlihat bekerja di sebuah dapur umum untuk membuatkan sup bagi para zombie.",0
"Direktur Pelaksana Dana Moneter Internasional (International Monetary Fund/IMF), Kristalina Georgieva mengingatkan ekonomi global 2023 akan lebih sulit dari tahun sebelum-sebelumnya.""Kami perkirakan sepertiga ekonomi dunia akan mengalami resesi. Mengapa? Karena tiga ekonomi besar, Amerika Serikat, Uni Eropa, China, semuanya melambat secara bersamaan,"" kata Georgieva, dilansir dari Bloomberg, Senin (02/01/2022).Sebelumnya, pada bulan Oktober lalu, IMF telah memperingatkan bahwa lebih dari sepertiga ekonomi global akan berkontraksi dan ada peluang 25% dari PDB global tumbuh kurang dari 2% pada 2023. Keadaan tersebut didefinisikan sebagai resesi global.
    
  
        
  Lebih lanjut, ia pun menggambarkan kondisi dari ketiga ekonomi terbesar tersebut. Menurutnya, Amerika Serikat dapat menghindari resesi. Kemudian untuk Uni Eropa, setengah dari benua akan mengalami resesi tahun depan. Sementara untuk China, negara itu akan mengalami tahun yang sulit.Menurut data yang diterbitkan pada Sabtu lalu, langkah pengambilan kebijakan Zero COVID China berimplikasi pada aktivitas ekonomi negara bergerak ke laju paling lambat sejak Februari 2020 lalu, ketika virus pertama kali melanda.Georgieva mengatakan, perlambatan ekonomi-ekonomi terbesar di dunia itu pada akhirnya diterjemahkan ke dalam tren negatif dalam skala global. Bahkan ia menyebut, gambarannya akan jauh lebih buruk bagi pasar di negara berkembang.Purchasing Managers Index (PMI) untuk manufaktur yang diterbitkan pada Senin kemarin menunjukkan, hasil negatif di seluruh Eropa, Turki, dan Korea Selatan. Sementara itu, data yang diterbitkan Selasa besok akan mengungkapkan angka yang tidak jauh berbeda untuk Malaysia, Taiwan, Vietnam, Inggris, Kanada, dan AS.Di sisi lain, Georgieva menyebut, prospek para ekonomi terbesar di dunia bisa jadi akan membantu dalam memberikan keringanan bagi ekonomi dunia.""Jika ketahanan pasar tenaga kerja di AS bertahan, AS akan membantu dunia melewati tahun yang sangat sulit,"" kata Georgieva.",-1
"Berbagai upaya yang dilakukan oleh Pemprov Kalteng dalam menekan angka inflasi mulai membuahkan hasil. Hal itu terlihat dari angka inflasi di Kalteng yang turun pada bulan Desember 2022 yaitu 6,32 persen (yoy) dan menduduki peringkat sembilan secara nasional.Sebelumnya pada bulan November 2022 inflasi di Kalteng menduduki peringkat dua secara nasional dengan angka 6,97% (yoy).Ketua Tim Pengendali Inflasi Daerah ( TPID) dan Sekretaris Daerah H. Nuryakin mengatakan keberhasilan menurunkan angka inflasi di Kalteng tidak terlepas dari upaya Pemerintah Provinsi Kalimantan Tengah dan TPID melaksanakan berbagai upaya menekan laju inflasi, baik jangka pendek maupun jangka panjang.
    
  
        
  ""Kita perlu bersyukur dengan kita melaksanakan pasar murah dan pasar penyeimbang, BLT hingga Bansos yang dilaksanakan secara masif di seluruh kabupaten dan kota, mampu mempertahankan daya beli masyarakat, Alhamdulilah secara nasional inflasi kita bisa turun dari posisi ke dua ke posisi enam pada akhir Desember 2022, dan ini sebagaimana harapan bapak Gubernur, akhir tahun optimis angka inflasi akan turun,"" ucap Nuryakin dalam keterangan tertulis, Senin (2/1/2023).Lebih lanjut Nuryakin menyebut keberhasilan menurunkan angka inflasi tersebut di samping upaya yang dilakukan, tidak terlepas juga dari ide dan gagasan Gubernur Kalimantan Tengah H. Sugianto Sabran. Ide dan gagasan itu didukung oleh masyarakat, di antaranya aksi Gerakan Tanam Bawang Merah dan Cabai (GERTAM BABE) BERKAH dan gerakan pemanfaatan lahan dan pekarangan untuk menanam kebutuhan jangka pendek.""Gagasan bapak Gubernur sederhana, namun mudah dilakukan, dan hal itu disambut baik oleh masyarakat. Gerakan tanam bawang merah dan cabai dan pemanfaatan lahan dan pekarangan, telah merubah pola pikir masyarakat dari konsumtif menjadi inovatif dan kreatif,"" imbuhnya.Masalah inflasi menjadi perhatian serius Pemerintah Provinsi Kalimantan Tengah, Gubernur H. Sugianto Sabran selalu mengingatkan bahkan menginstruksikan kepada bupati/ wali kota agar menganggarkan secara khusus untuk ketahanan pangan di masing-masing daerah.Hal ini dilakukan tentu bercermin dari inflasi yang terjadi saat ini, agar masing-masing daerah kedepan memiliki daya tahan yang kuat apabila terjadi inflasi lagi.Sebagai informasi, inflasi di Kalteng pada bulan Agustus 2022 menduduki peringkat tiga secara nasional dengan angka inflasi 6,94 persen (yoy).Pada bulan September menduduki peringkat dua secara nasional dengan angka inflasi 8,12 persen (yoy), dan pada bulan Oktober menduduki peringkat empat secara nasional dengan angka inflasi 7,10 persen (yoy).Lihat juga video 'Mendagri Peringatkan 52 Kab/Kota Belum Berupaya Kendalikan Inflasi':[Gambas:Video 20detik]",1
"Bupati Banyuwangi Ipuk Fiestiandani menggelar apel pagi hari pertama masuk kerja tahun 2023 di halaman Kantor Pemkab Banyuwangi, Senin (2/1/2022).Dalam apel yang diikuti sejumlah kepala OPD dan karyawan tersebut, Ipuk didampingi Sekretaris Daerah, Mujiono.Pada kesempatan tersebut, Bupati Ipuk menekankan memasuki tahun baru 2023 ini, agar para Aparatur Sipil Negara (ASN) memiliki semangat baru dalam bekerja melayani publik.
    
  
        
  Dia berharap para ASN tidak bermalas-malasan untuk bekerja lebih giat melayani masyarakat di tahun ini.""Jadikan hasil kerja tahun 2022 lalu sebagai evaluasi untuk melaksanakan aktivitas di tahun ini. Apa-apa yang kurang selama tahun lalu, harus dibenahi lebih baik lagi. Jangan berpuas diri,"" kata Ipuk.Dalam kesempatan tersebut, Ipuk memaparkan sejumlah agenda yang akan menjadi prioritas penanganan Pemkab Banyuwangi.Mulai dari pengurangan angka kemiskinan, stunting, perbaikan pelayanan publik, pemulihan ekonomi, hingga pembangunan infrastruktur jalan.""PR kita masih banyak, ada stunting, bagaimana meningkatkan ekonomi daerah, hingga bagaimana publik bisa mengakses layanan pemerintah dengan cepat. Tahun ini kita juga akan fokus pada pembangunan jalan poros antar kecamatan, kita anggarkan 100 miliar lebih untuk membangun jalan,"" kata Ipuk.Dalam kesempatan itu, Ipuk juga mengucapkan terima kasih kepada seluruh karyawan yang telah berkontribusi dalam pengembangan daerah.Berbagai capaian dan prestasi yang diraih Banyuwangi tak lepas dari hasil kerja dan peran para ASN. Mulai dari sebagai Kabupaten Terinovatif di Indonesia, TPID terbaik se-Jawa Bali, Bandara Banyuwangi meraih penghargaan arsitektur dunia, hingga reformasi birokrasi Banyuwangi meraih nilai A, kabupaten pertama di Indonesia.""Ayo tetap semangat bekerja, semangat memberikan pelayanan kepada masyarakat, keluhan di masyarakat kita tampung kita jadikan evaluasi diri dan kinerja. Pak Sekda dan pak asisten akan terus memberikan arahan kepada bapak ibu semuanya dan akan terus mengingatkan target kinerja, agar kita semua berhasil, sama sama maju,"" pungkasnya.Ikuti berita menarik lainnya di Google News.",0
"Istri Indra Bekti, Aldila Jelita membuka penggalangan dana terbuka untuk pengobatan Indra Bekti. Seperti diketahui, Indra Bekti mengalami pendarahan otak dan sudah dua kali menjalani operasi.Walau telah siuman, Indra Bekti harus menjalani pengobatan karena ingatannya masih belum kembali sempurna dan matanya terasa buram.Dikutip dari detikHot, untuk pertama kalinya Aldila Jelita muncul usai Indra Bekti mengalami pendarahan otak. Aldila menceritakan kondisi suami dan finansialnya hingga membuka penggalangan dana.
    
  
        
  ""Aku mau memberi tahu kalau kami lagi agak berat, kami lagi usahakan banget,"" kata Aldila Jelita saat menggelar konferensi pers di RS Abdi Waluyo, kawasan Menteng, Jakarta Pusat, Sabtu (31/12/2022).Ada saja netizen yang mempertanyakan asuransi hingga BPJS untuk Indra Bekti. Belum lagi aset-aset Indra Bekti yang dipertanyakan hingga istri membuka donasi.Sadar dengan omongan-omongan itu, Aldila Jelita merespons dengan tidak mau mempedulikan ocehan orang lain. Aldila Jelita pun mengungkapkan kerinduannya kepada Indra Bekti.""Ketika aku rindu, aku membaca semua message WA dari kamu membuat aku tertawa. Ketika aku rindu untuk menggenggam ya aku lewat doa aku sampaikan,"" tulis Aldila Jelita dalam unggahannya, Senin (2/1/2023).""Tapi apa pun dirimu kini kamu tetap melihatku walau tanpa sinar di matamu dan kamu memperlakukan aku tetap seperti dirimu mencintaiku walau rangkaian memories mu menghilang,"" sambungnya.Aldila Jelita terus memberikan semangat kepada Indra Bekti untuk kembali pulih. Dia juga menyemangati dirinya sendiri agar tetap kuat menghadapi keributan orang-orang di luar kehidupannya yang asyik menilai tanpa tahu apa yang terjadi.""Semangat sayang kamu bisa dan aku harus kuat. Walau banyak badai ribut yang sok menilai tanpa berpikir kenapa orang itu meminta ulurannya. Tak peduli dengan mereka karena kini kamu dan anak-anak hal utama dalam kehidupan ini,"" ungkapnya.""Allah Maha Mengetahui daripada mereka yang sibuk menilai. Miss you @indrabekti,"" tegas Aldila Jelita.Keluarga Tidak TahuCipta, adik Indra Bekti, menyebut tidak tahu mengenai hal tersebut. Terlebih ia masih ingin fokus terhadap penyembuhan kakaknya.Beberapa hari terakhir, Cipta juga belum bertanya ke Aldila Jelita sebagai kakak iparnya terkait pembiayaan perawatan kesehatan Indra Bekti.""Kalau komunikasi sih kita nggak ada. Maksudnya ya ditambah lagi mungkin kalau saya juga baca gitu kan. Kita takutnya dia (Aldila Jelita) jadi kepikiran atau apa, jadi kita lebih fokus perkembangan update Mas Indra aja,"" ungkap Cipta di temui di RS Abdi Waluyo, Menteng, Jakarta Pusat, Senin (2/1/2023).""Mengenai masalah itu (penggalangan dana) sudah ininya (informasi) dia (Aldila Jelita) aja,"" lanjutnya.Lebih dalam, Cipta mengaku tidak tahu mengenai kondisi ekonomi kakaknya. Menurutnya Aldila Jelita paling tahu mengenai hal ini.""Secara pribadi sebagai adiknya nggak tahu. Kalau administrasi yang ngurus dari timnya Mas Indra sendiri. Nah, itu saya juga nggak diinfokan sama mereka,"" ujar Cipta.",0
"Pada awal 2023 ini tercatat ribuan pria di Blitar berubah status menjadi duda. Mereka resmi bercerai dengan istri masing-masing setelah Pengadilan Agama (PA) Blitar memutus gugatan cerai yang diajukan sang istri.Data PA Kelas 1A Blitar mencatat sejak Januari hingga akhir Desember 2022 ada 3.709 permohonan cerai. Dari angka itu, jumlah gugatan cerai yang diajukan pihak istri sebanyak 2.726. Sedangkan talak cerai yang diajukan suami hanya 983.""Lebih banyak yang menggugat cerai suaminya. Dari tahun ke tahun fenomenanya seperti itu dan cenderung naik tiap tahunnya,"" kata Juru Bicara Pengadilan Agama kelas 1 A Blitar Edi Marsis kepada detikJatim, Senin (2/1/2023).
    
  
        
  Edi menambahkan belum semua permohonan cerai pada 2022 yang dikabulkan PA Blitar. Proses persidangan belum usai hingga mendekati akhir Desember lalu. Sehingga dari angka itu yang sudah dikabulkan gugatan cerainya sebanyak 2.444 pengajuan. Dan yang sudah dikabulkan talak cerainya 886.""Ya tahun ini yang masih belum diputus untuk gugat cerai sebanyak 282. Sedangkan untuk talak cerai masih ada 97. Jadi yang sudah diputuskan cerai sebanyak 3.330 pasangan,"" ungkapnya.Dari putusan itu, secara otomatis ribuan pria dan perempuan Blitar Raya berubah status menjadi duda maupun janda. Namun yang menjadi catatan, perubahan status duda pada pria karena gugatan cerai dari istri mengalami kenaikan kasus tiap tahunnya.Pada 2021 lalu para istri yang menggugat cerai suaminya sebanyak 3.108 orang dan yang telah diputus cerai sebanyak 2.863. Sementara, suami yang menalak cerai istrinya jauh lebih sedikit, hanya 1.245 sedangkan yang sudah diputus cerai sebanyak 1.103.""Banyak faktor gugatan cerai dari pihak istri. Hanya saja kebanyakan memang istri sudah mandiri secara ekonomi. Faktor ini kemudian memicu munculnya faktor lain seperti ketidakcocokan sampai perselingkuhan,"" jawab Edi.",-1
